AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid
GRE-04091,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25O53,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU30,SEQUOIA FULL ZIP,,MEN,,FABKNIT,,645 - AEGEAN,PCE,,,,,13.0,,50.0,,65.0,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,2025-06-05,2025-06-20,DDP,SEA,,Added 27.2.25 CANCELLED 21.5.25,4621MFA25O53645 - AEGEAN0,,,,67.78,35.6,48.08,0.2,0,0,0.1,0,0,0,48.38,6110.30.30.10,0.32,11.39,,0.325,11.57,71.34,,,,,,,,,,142.68,Y,"price added & confirmed 7.10.24 prices updated 21.2.25 tariff updated 1.4.25, ex fty date & tariff updated 30.05.25",,,,,,,,6EE553E0-08D4-456A-90B3-1CD7E946CD4F
GRE-04092,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25O67A,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU30,IN THE WAVES NEWAGO PAC LITE,,MEN,,FABWOVEN,,042 - SHADOW MULTI,PCE,,,,,17.0,,58.0,,68.0,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-15,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25 updated xfty 30.5.25,4621MFA25O67A042 - SHADOW MULTI200,,,,52.52,29.74,37.79,0.2,0,0,0.1,0,0,0,38.09,6211.33.90.58,0.16,4.76,,0.325,9.67,52.52,,,,,,,,,,105.04,Y,"price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25, ex fty date & tariff updated 30.05.25",,,,,,,,021303D0-FDB4-49AA-B4E1-63DC8C54C9AD
GRE-04093,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B01,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT50,MONTAUK TROUSER,,MEN,,FABKNIT,,065 - SHADOW,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,64.0,,71.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,7.0,,,,,,,,,42.0,,,,,8.0,,,,,,,,30.0,,,,,9.0,,,,,,,,26.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 qty updated 26.11.24 ship mode updated 27.2.25,4621MFA25B01065 - SHADOW352,,,,40.61,20.46,27.89,0.2,0,0,0.1,0,0,0,28.19,6103.43.15.20,0.282,5.77,,0.325,6.65,40.61,,,,,,,,,,81.22,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,27F41DDB-5A84-4603-BBFB-622CD1691A7D
GRE-04094,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B01,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT50,MONTAUK TROUSER,,MEN,,FABKNIT,,645 - AEGEAN,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,50.0,,55.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,7.0,,,,,,,,,35.0,,,,,8.0,,,,,,,,22.0,,,,,9.0,,,,,,,,19.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25B01645 - AEGEAN275,,,,40.61,20.46,27.89,0.2,0,0,0.1,0,0,0,28.19,6103.43.15.20,0.282,5.77,,0.325,6.65,40.61,,,,,,,,,,81.22,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,2B6D2A39-485A-492D-8BED-3018B9902FE8
GRE-04095,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B50,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,MONTAUK JOGGER,,MEN,,FABKNIT,,065 - SHADOW,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,14.0,,,,,,,87.0,,,,,,,,43.0,,,,,,92.0,,,,,,,23.0,,,,,,58.0,,,,,,,26.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 qty updated 26.11.24 ship mode updated 27.2.25,4621MFA25B50065 - SHADOW375,,,,40.13,20.21,27.56,0.2,0,0,0.1,0,0,0,27.86,6103.43.15.20,0.282,5.7,,0.325,6.57,40.13,,,,,,,,,,80.26,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,3BB47574-1A08-404D-80E2-3A31D286EB81
GRE-04096,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B50,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,MONTAUK JOGGER,,MEN,,FABKNIT,,645 - AEGEAN,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,13.0,,,,,,,76.0,,,,,,,,41.0,,,,,,78.0,,,,,,,21.0,,,,,,48.0,,,,,,,22.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25B50645 - AEGEAN325,,,,40.13,20.21,27.56,0.2,0,0,0.1,0,0,0,27.86,6103.43.15.20,0.282,5.7,,0.325,6.57,40.13,,,,,,,,,,80.26,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,DEFEF066-9F26-42B8-A4BB-417CE7385F5E
GRE-04097,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B20,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT20,10 INCH MONTAUK SHORT,,MEN,,FABKNIT,,065 - SHADOW,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,12.0,,,,,,,68.0,,,,,,,,39.0,,,,,,80.0,,,,,,,19.0,,,,,,74.0,,,,,,,31.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 qty updated 26.11.24 ship mode updated 27.2.25,4621MFA25B20065 - SHADOW352,,,,31.86,15.95,21.88,0.2,0,0,0.1,0,0,0,22.18,6103.43.15.50,0.282,4.5,,0.325,5.18,31.86,,,,,,,,,,63.72,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,F59FB902-3895-42C1-8D4C-6FEAC90FA086
GRE-04098,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B20,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT20,10 INCH MONTAUK SHORT,,MEN,,FABKNIT,,645 - AEGEAN,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,10.0,,,,,,,59.0,,,,,,,,34.0,,,,,,69.0,,,,,,,16.0,,,,,,61.0,,,,,,,27.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25B20645 - AEGEAN300,,,,31.86,15.95,21.88,0.2,0,0,0.1,0,0,0,22.18,6103.43.15.50,0.282,4.5,,0.325,5.18,31.86,,,,,,,,,,63.72,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,07F403E5-5BE1-4E5B-B2E0-EA035609F04A
GRE-04099,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B26,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT20,8 INCH MONTAUK SHORT,,MEN,,FABKNIT,,065 - SHADOW,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,20.0,,,,,,,127.0,,,,,,,,66.0,,,,,,154.0,,,,,,,36.0,,,,,,137.0,,,,,,,64.0,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 qty updated 26.11.24 ship mode updated 27.2.25,4621MFA25B26065 - SHADOW659,,,,31.86,15.95,21.88,0.2,0,0,0.1,0,0,0,22.18,6103.43.15.50,0.282,4.5,,0.325,5.18,31.86,,,,,,,,,,63.72,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,E6822E57-C7E3-45DA-90BA-F56A9B6C2351
GRE-04100,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B26,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT20,8 INCH MONTAUK SHORT,,MEN,,FABKNIT,,645 - AEGEAN,PCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,15.0,,,,,,,90.0,,,,,,,,50.0,,,,,,110.0,,,,,,,25.0,,,,,,101.0,,,,,,,44.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25B26645 - AEGEAN475,,,,31.86,15.95,21.88,0.2,0,0,0.1,0,0,0,22.18,6103.43.15.50,0.282,4.5,,0.325,5.18,31.86,,,,,,,,,,63.72,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,48E55123-DC49-4B8D-8770-37E064C84C14
GRE-04101,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K83,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU55,RHINEBECK 1/4 ZIP,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,41.0,,153.0,,191.0,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-30,DDP,AIR,,Added 24.9.24 ship mode updated 1.4.25 updated xfty 30.5.25,4621MFA25K83417 - MALTESE BLUE550,,,,40.18,20.91,28.49,0.2,0,0,0.1,0,0,0,28.79,6110.30.30.53,0.32,6.69,,0.325,6.8,42.28,,,,,,,,,,84.56,Y,"price added & confirmed 7.10.24 prices updated 21.2.25 tariff updated 1.4.25, ex fty date & tariff updated 30.05.25",,,,,,,,E3027714-ABF5-4250-8DF4-2C43CB5F434E
GRE-04102,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K76,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU20,CALGARY QUARTER ZIP HOODIE,,MEN,,FABKNIT,,217 - MEDIUM GREY HEATHER,PCE,,,,,29.0,,105.0,,130.0,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25K76217 - MEDIUM GREY HEATHER375,,,,66.25,34.8,43.5,0.2,0,0,0.1,0,0,0,43.8,6110.30.30.41,0.32,11.14,,0.225,7.83,62.77,,,,,,,,,,125.54,Y,price added 7.10.24 prices updated & confirmed 21.2.25 freight updated 28.2.25 tariff updated 1.4.25 updated tariff rate 30.4.25 updated tariff rate 27.5.25,,,,,,,,995CAD5E-C3AE-4351-BC4E-C9B71FBD3A24
GRE-04103,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K76,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGATOU20,CALGARY QUARTER ZIP HOODIE,,MEN,,FABKNIT,,417 - MALTESE BLUE,PCE,,,,,43.0,,157.0,,200.0,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25K76417 - MALTESE BLUE575,,,,66.25,34.8,43.5,0.2,0,0,0.1,0,0,0,43.8,6110.30.30.41,0.32,11.14,,0.225,7.83,62.77,,,,,,,,,,125.54,Y,price added 7.10.24 prices updated & confirmed 21.2.25 freight updated 28.2.25 tariff updated 1.4.25 updated tariff rate 30.4.25 updated tariff rate 27.5.25,,,,,,,,1D6C9E02-D4A6-4EA4-8AFC-7506CA925279
GRE-04104,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B53,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,SEQUOIA JOGGER,,MEN,,FABKNIT,,645 - AEGEAN,PCE,,,,,30.0,,88.0,,91.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-15,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 qty & ship mode updated 27.2.25 updated QTY 21.5.25 updated xfty 30.5.25,4621MFA25B53645 - AEGEAN275,,,,56.5,30.2,40.88,0.2,0,0,0.1,0,0,0,41.18,6103.43.15.20,0.282,8.52,,0.325,9.82,59.52,,,,,,,,,,119.04,Y,"price added & confirmed 7.10.24 prices updated 26.2.25 tariff updated 1.4.25, ex fty date & tariff updated 30.05.25",,,,,,,,AC16627A-5A4D-41BA-8B3B-7E786D3168CD
GRE-04104,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25B53,,,,,,,,,,,,,,4621,,,,F10,,FGA50,,,FGABOT10,SEQUOIA JOGGER,,MEN,,FABKNIT,,645 - AEGEAN,PCE,,,,,18.0,,57.0,,63.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CANCELLED,"WHIPLASH, OH",,,,,,,2025-06-05,2025-05-15,DDP,SEA,,Added 27.2.25 CANCELLED 21.5.25,4621MFA25B53645 - AEGEAN0,,,,56.5,30.2,40.88,0.2,0,0,0.1,0,0,0,41.18,6103.43.15.20,0.282,8.52,,0.325,9.82,59.52,,,,,,,,,,119.04,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25,,,,,,,,DBC71302-2FB7-4A46-97B6-3A3A9409B513
GRE-04105,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K65,,,,,,,,,,,,,,4621,,,,F10,,FGA10,,,FGATOP50,FALCON SPORT SS TEE,,MEN,,FABKNIT,,100 - ARCTIC,PCE,,,,,96.0,,296.0,,360.0,,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25K65100 - ARCTIC1075,,,,21.09,10.2,14.21,0.2,0,0,0.1,0,0,0,14.51,6109.90.10.07,0.32,3.26,,0.325,3.32,21.09,,,,,,,,,,42.18,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,E5127DE1-E620-429F-AAB6-C01022D43520
GRE-04106,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K72LS,,,,,,,,,,,,,,4621,,,,F10,,FGA10,,,FGATOP50,FALCON SPORT LS TEE,,MEN,,FABKNIT,,100 - ARCTIC,PCE,,,,,8.0,,24.0,,31.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-25,DDP,AIR,,Added 24.9.24 exfty updated 21.10.24 qty & ship mode updated 27.2.25,4621MFA25K72LS100 - ARCTIC86,,,,25.28,12.32,17.04,0.2,0,0,0.1,0,0,0,17.34,6109.90.10.07,0.32,3.94,,0.325,4,25.28,,,,,,,,,,50.56,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25 updated tariff rate 22.4.25,,,,,,,,53CCD935-148A-4EA3-92AE-E8E488EA0048
GRE-04106,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K72LS,,,,,,,,,,,,,,4621,,,,F10,,FGA10,,,FGATOP50,FALCON SPORT LS TEE,,MEN,,FABKNIT,,100 - ARCTIC,PCE,,,,,46.0,,141.0,,171.0,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-25,DDP,SEA,,Added 27.2.25 ,4621MFA25K72LS100 - ARCTIC514,,,,25.28,12.32,17.04,0.2,0,0,0.1,0,0,0,17.34,6109.90.10.07,0.32,3.94,,0.325,4,25.28,,,,,,,,,,50.56,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,EF25B970-A9F6-4F9D-B5FD-C0D49C4EE00C
GRE-04107,GREYSON CLOTHIERS,2024-09-23,,2025 FALL,,DROP01,,,MENS,,,1,KARLA TONGATE,,,,MFA25K66,,,,,,,,,,,,,,4621,,,,F10,,FGA10,,,FGATOP50,FALCON SPORT HOODIE,,MEN,,FABKNIT,,100 - ARCTIC,PCE,,,,,77.0,,295.0,,373.0,,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.0,ACTIVE,"WHIPLASH, OH",,,,,,,2025-06-05,2025-04-11,DDP,SEA,,Added 24.9.24 exfty updated 21.10.24 ship mode updated 27.2.25,4621MFA25K66100 - ARCTIC1075,,,,26.33,12.85,17.74,0.2,0,0,0.1,0,0,0,18.04,6109.90.10.07,0.32,4.11,,0.325,4.18,26.33,,,,,,,,,,52.66,Y,price added & confirmed 7.10.24 prices updated 24.2.25 tariff updated 1.4.25  updated tariff rate 30.4.25,,,,,,,,A56A4E41-66E5-43DF-ACD6-478779BE71D4
