AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid,RESOLVED_BY,ORDER_KEY
ACT-00005,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,MS23JG1,,,,,,,,,,,,,,AB0001,,,,,,,,,,MEN'S PERFORMANCE JOGGERS,,,,,,BLACK,PCE,,,,,30.0,,160.0,,270.0,,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,850.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001MS23JG1BLACK850,,,,22.1000,15.8900,21.1900,0.2000,,0.6100,0.1000,,,,22.100000000000001,6103.43.15.20,0.282000,4.4800,,0.075000,1.1900,27.770000000000000,,,,,,,,,,44.2000,,PRICES ADDED 11.7.23 ex-works price update 11.17,,,,,,,,D331110F-544A-48AF-915E-03FE21A06920,,ACT-00005|SEA|MS23JG1|AB0001|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
ACT-00006,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,ABW2300019,,,,,,,,,,,,,,AB0001,,,,,,,,,,WOMEN'S ZIPPER PERFORMANCE HOODIE,,,,,,BLACK,PCE,,,,20.0,75.0,,250.0,,200.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001ABW2300019BLACK720,,,,25.27,18.27,24.36,0.2,,0.61,0.1,,,,25.27,6110.30.30.45,0.32,5.85,,0.075,1.37,32.49,,,,,,,,,,50.54,,PRICES ADDED 11.7.23 ex-works price update 11.17,,,,,,,,6336C3D1-7397-417B-849E-5DFEC0C1712C,,ACT-00006|SEA|ABW2300019|AB0001|ACTIVE||
ACT-00006,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,ABW2300019,,,,,,,,,,,,,,AB0001,,,,,,,,,,WOMEN'S ZIPPER PERFORMANCE HOODIE,,,,,,BLACK,PCE,,,,20.0,75.0,,250.0,,200.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001ABW2300019BLACK720,,,,25.2700,18.2700,24.3600,0.2000,,0.6100,0.1000,,,,25.270000000000000,6110.30.30.45,0.320000,5.8500,,0.075000,1.3700,32.490000000000002,,,,,,,,,,50.5400,,PRICES ADDED 11.7.23 ex-works price update 11.17,,,,,,,,9B67E80F-82F8-463A-BFDC-9F1B1C0DAEB3,,ACT-00006|SEA|ABW2300019|AB0001|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
ACT-00007,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,WS23CH1,,,,,,,,,,,,,,AB0001,,,,,,,,,,WOMEN'S PERFORMANCE CROP HOODIE,,,,,,BLACK,PCE,,,,40.0,100.0,,100.0,,100.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001WS23CH1BLACK500,,,,21.45,15.41,20.54,0.2,,0.61,0.1,,,,21.45,6110.30.30.45,0.32,4.93,,0.075,1.16,27.54,,,,,,,,,,42.9,,PRICES ADDED 11.7.23 ex-works price update 11.17,,,,,,,,CB3D94D7-4194-42CA-8C49-CFB65518D58A,,ACT-00007|SEA|WS23CH1|AB0001|ACTIVE||
ACT-00007,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,WS23CH1,,,,,,,,,,,,,,AB0001,,,,,,,,,,WOMEN'S PERFORMANCE CROP HOODIE,,,,,,BLACK,PCE,,,,40.0,100.0,,100.0,,100.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001WS23CH1BLACK500,,,,21.4500,15.4100,20.5400,0.2000,,0.6100,0.1000,,,,21.449999999999999,6110.30.30.45,0.320000,4.9300,,0.075000,1.1600,27.539999999999999,,,,,,,,,,42.9000,,PRICES ADDED 11.7.23 ex-works price update 11.17,,,,,,,,0FA0B4FB-9DEB-449C-B72F-BDF5D4B9BF07,,ACT-00007|SEA|WS23CH1|AB0001|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
ACT-00008,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,WS23JG1,,,,,,,,,,,,,,AB0001,,,,,,,,,,WOMEN'S PERFORMANCE JOGGERS,,,,,,BLACK,PCE,,,,25.0,75.0,,160.0,,120.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001WS23JG1BLACK500,,,,21.58,15.5,20.67,0.2,,0.61,0.1,,,,21.58,6104.63.20.06,0.282,4.37,,0.075,1.16,27.11,,,,,,,,,,43.16,,PRICES ADDED 11.7.23 ex-works price update 11.17,,,,,,,,F254C009-63CC-4C94-9211-6D7EAE625A43,,ACT-00008|SEA|WS23JG1|AB0001|ACTIVE||
ACT-00008,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,WS23JG1,,,,,,,,,,,,,,AB0001,,,,,,,,,,WOMEN'S PERFORMANCE JOGGERS,,,,,,BLACK,PCE,,,,25.0,75.0,,160.0,,120.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001WS23JG1BLACK500,,,,21.5800,15.5000,20.6700,0.2000,,0.6100,0.1000,,,,21.579999999999998,6104.63.20.06,0.282000,4.3700,,0.075000,1.1600,27.109999999999999,,,,,,,,,,43.1600,,PRICES ADDED 11.7.23 ex-works price update 11.17,,,,,,,,4037C67A-9C40-44FD-9485-1B3E563E10BB,,ACT-00008|SEA|WS23JG1|AB0001|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
ACT-00012,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,ABM2300021,,,,,,,,,,,,,,AB0001,,,,,,,,,,MEN'S 3/4 PERFORMANCE TIGHTS,,,,,,BLACK,PCE,,,,,30.0,,90.0,,150.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001ABM2300021BLACK500,,,,12.86,8.96,11.95,0.2,,0.61,0.1,,,,12.86,6103.43.15.20,0.282,2.53,,0.075,0.67,16.06,,,,,,,,,,25.72,,PRICES ADDED 11.7.23 ex-works price update 11.17 hts code and duty rate update 12.8,,,,,,,,3B36CDE5-6A61-4A51-8C2D-8BF0989E3220,,ACT-00012|SEA|ABM2300021|AB0001|ACTIVE||
ACT-00012,ACTIVELY BLACK,2023-07-10,,2024 SPRING,SPRING 24,DROP 01,,PERFORMANCE JERSEY & LEGGINGS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,ABM2300021,,,,,,,,,,,,,,AB0001,,,,,,,,,,MEN'S 3/4 PERFORMANCE TIGHTS,,,,,,BLACK,PCE,,,,,30.0,,90.0,,150.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-01-10,2023-12-01,DDP,SEA,,Added 11.7.23 qty updated 18.7.23 season updated 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0001ABM2300021BLACK500,,,,12.8600,8.9600,11.9500,0.2000,,0.6100,0.1000,,,,12.859999999999999,6103.43.15.20,0.282000,2.5300,,0.075000,0.6700,16.059999999999999,,,,,,,,,,25.7200,,PRICES ADDED 11.7.23 ex-works price update 11.17 hts code and duty rate update 12.8,,,,,,,,8CB35312-D345-4F46-BF15-160F0F3442E9,,ACT-00012|SEA|ABM2300021|AB0001|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
ACT-00013,ACTIVELY BLACK,2023-08-22,,2024 SPRING,SPRING 24,DROP 02,,PERFORMANCE SHORTS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,MS23S1,,,,,,,,,,,,,,AB0002,,,,,,,,,,MEN'S TRAINING SHORTS,,,,,,BLACK,PCE,,,,,30.0,,75.0,,120.0,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-03-24,2024-02-13,DDP,SEA,,Added 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0002MS23S1BLACK500,,,,19.8,11.18,14.9,0.2,,0.61,0.1,,,,15.81,6103.43.15.50,0.282,3.15,0,0.075,0.84,19.8,,,,,,,,,,31.62,,PRICES ADDED 23.8.23,,,,,,,,D3233BF8-EA6B-4ABC-83AD-C87410E614CB,,ACT-00013|SEA|MS23S1|AB0002|ACTIVE||
ACT-00013,ACTIVELY BLACK,2023-08-22,,2024 SPRING,SPRING 24,DROP 02,,PERFORMANCE SHORTS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,MS23S1,,,,,,,,,,,,,,AB0002,,,,,,,,,,MEN'S TRAINING SHORTS,,,,,,BLACK,PCE,,,,,30.0,,75.0,,120.0,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-03-24,2024-02-13,DDP,SEA,,Added 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0002MS23S1BLACK500,,,,19.8000,11.1800,14.9000,0.2000,,0.6100,0.1000,,,,15.810000000000000,6103.43.15.50,0.282000,3.1500,0,0.075000,0.8400,19.800000000000001,,,,,,,,,,31.6200,,PRICES ADDED 23.8.23,,,,,,,,E65896D4-873F-4FEB-A843-787E0364728C,,ACT-00013|SEA|MS23S1|AB0002|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
ACT-00014,ACTIVELY BLACK,2023-08-22,,2024 SPRING,SPRING 24,DROP 02,,PERFORMANCE SHORTS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,WS23S1,,,,,,,,,,,,,,AB0002,,,,,,,,,,WOMEN'S TRAINING SHORTS,,,,,,BLACK,PCE,,,,30.0,100.0,,110.0,,100.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-03-24,2024-02-13,DDP,SEA,,Added 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0002WS23S1BLACK500,,,,18.65,10.49,13.99,0.2,,0.61,0.1,,,,14.9,6104.63.20.30,0.282,2.96,0,0.075,0.79,18.65,,,,,,,,,,29.8,,PRICES ADDED 23.8.23,,,,,,,,47A180BF-80CA-401D-AD69-9320AEBA3D4D,,ACT-00014|SEA|WS23S1|AB0002|ACTIVE||
ACT-00014,ACTIVELY BLACK,2023-08-22,,2024 SPRING,SPRING 24,DROP 02,,PERFORMANCE SHORTS,,CORE,,MANUFACTURED,JENNIFER NYBERG,,,,WS23S1,,,,,,,,,,,,,,AB0002,,,,,,,,,,WOMEN'S TRAINING SHORTS,,,,,,BLACK,PCE,,,,30.0,100.0,,110.0,,100.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,ACTIVE,US,,,,,,,2024-03-24,2024-02-13,DDP,SEA,,Added 23.8.23 dest updated 15.11.23 desc updated 22.11.23,AB0002WS23S1BLACK500,,,,18.6500,10.4900,13.9900,0.2000,,0.6100,0.1000,,,,14.900000000000000,6104.63.20.30,0.282000,2.9600,0,0.075000,0.7900,18.649999999999999,,,,,,,,,,29.8000,,PRICES ADDED 23.8.23,,,,,,,,CB6B05E7-4DAA-4706-BDD1-3E8F370E1C22,,ACT-00014|SEA|WS23S1|AB0002|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['CUSTOMER PRICE', 'USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'FX CHARGE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AER-00010,AESTHETIC REVOLUTION LLC (US),2023-09-27,,2024 SPRING,SPR 24,,,,,,,MANUFACTURED,ETIENNE ONG,,,TFZHD_0943,TFZHD_0943,,,,,,,,,E00254,,,,,102,,,,114,,,1,,,0943. PERFORMANCE FLEECE ZIP HOODIE,,,,,,SPACE GREY,PCE,AER01_00017,,,30.0,50.0,,145.0,,110.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,ACTIVE,"VISTA, CA",,,,,,,2024-03-10,2024-01-15,FOB,FAST BOAT,,Added 27.9.23 desc & ship mode updated 10.1.24 qty updated 23.1.24  UPDATED PO NUMBER  & CUSTOMER SEASON 7.10.24,102TFZHD_0943SPACE GREY400,,,,31.92,22.85,30.46,0.2,,0.61,0.1,,0.55,,31.92,6110.30.30.41,0.32,7.31,1.1,0.075,1.71,42.04,,,,,,,,,,63.84,,price added 12.12,,,,,,,,5EC05FCE-CE32-40A6-AD3D-846ADF114268,,AER-00010|FAST BOAT|TFZHD_0943|102|ACTIVE|TFZHD_0943|
